URL,status code
https://www.dailymail.co.uk/news/article-6727651/Sajid-Javid-defends-stripping-ISIS-bride-citizenship-fears-commit-terror-attack.html,200
https://www.dailymail.co.uk/news/article-6719153/amp/U-S-states-sue-Trump-administration-showdown-border-wall-funds.html,200
https://www.dailymail.co.uk/news/article-6611205/Mother-two-broke-wrist-Sandringham-car-crash-says-Prince-Philip-NOT-said-sorry.html,200
https://www.dailymail.co.uk/news/article-6725979/High-Court-judge-ask-Jeremy-Hunt-use-diplomatic-measures-missing-British-girl-12.html,200
https://www.dailymail.co.uk/news/article-6724139/Has-Night-Watcher-fled-Britain-Police-fear-shotgun-wielding-burglar-abroad.html,200
https://www.dailymail.co.uk/news/article-6723291/Cats-eye-pop-outs-bashed-owner-defecating-house.html,200
https://www.dailymail.co.uk/news/article-6726471/US-says-Alabama-woman-joined-Islamic-State-return.html,200
https://www.dailymail.co.uk/news/article-6719269/Navy-officials-say-accusations-Tom-Cruise-rude-filming-Gun-sequel-unfounded.html,200
https://www.dailymail.co.uk/news/article-6604385/Archbishop-York-tweets-prayers-Duke-Edinburgh-recover-car-crash.html,200
https://www.dailymail.co.uk/news/article-6721467/Avalanche-hits-Swiss-piste-leaving-12-people-buried.html,200
https://www.dailymail.co.uk/news/article-6720007/DNA-matching-boy-16-Alesha-MacPhail-body-court-hears.html,200
https://www.dailymail.co.uk/news/article-6718911/Roger-Stone-posts-Instagram-photo-judge-assigned-case-looks-like-CROSSHAIRS.html,200
https://www.dailymail.co.uk/news/article-6727451/Television-news-anchor-caught-checking-phone-live-broadcast.html,200
https://www.dailymail.co.uk/news/article-6708315/Boy-16-accused-killing-six-year-old-Alesha-MacPhail-told-police-no-comment.html,200
https://www.dailymail.co.uk/news/article-6604211/Prince-Philip-Duke-Edinburgh-carried-driving-cars-horse-drawn-carriages-retirement.html,200
https://www.dailymail.co.uk/news/article-6725193/Doberman-puppy-gets-mouth-stuck-watering-Hampstead-north-London.html,200
https://www.dailymail.co.uk/news/article-6726955/INDIA-HICKSs-mother-remember-three-banks-shed-left-priceless-family-gems.html,200
https://www.dailymail.co.uk/news/article-6724071/Karl-Lagerfelds-ashes-mixed-remains-one-true-love-died-AIDS-1989.html,200
https://www.dailymail.co.uk/news/article-6725973/Black-high-school-basketball-star-taunted-N-word-monkey-noises-New-Jersey-game.html,200
https://www.dailymail.co.uk/news/article-6717997/Trump-say-Venezuelas-democracy-irreversible.html,200
https://www.dailymail.co.uk/news/article-6709059/Teenage-boy-16-accused-Alesha-MacPhails-murder-shared-Snapchat-selfie.html,200
https://www.dailymail.co.uk/news/article-6665095/Duchess-Cambridges-personal-battle-highlight-importance-childrens-mental-health.html,200
https://www.dailymail.co.uk/news/article-6724087/Joan-Ryan-Gone-Palestine-Lives-Fury-Young-Labour-sends-gleeful-tweet-eighth-MP-quit.html,200
https://www.dailymail.co.uk/news/article-6725401/Hunt-California-mother-49-seen-Valentines-afternoon-casino.html,200
https://www.dailymail.co.uk/news/article-6726217/Angry-motorist-beats-driver-floor-smashing-car.html,200
https://www.dailymail.co.uk/news/article-6721077/Saudis-Mohammed-bin-Salman-given-gold-plated-gun-visiting-Pakistan.html,200
https://www.dailymail.co.uk/news/article-5507779/Horrified-woman-shares-photo-wonky-hair-cut.html,200
https://www.dailymail.co.uk/news/article-6593743/Mother-reveals-Meghan-gushed-Prince-Harrys-parenting-skills.html,200
https://www.dailymail.co.uk/news/article-6724597/amp/Neighbour-claims-heard-domestic-abuse-Alesha-MacPhails-father-girlfriend.html,200
https://www.dailymail.co.uk/news/article-3619453/Clarifications-corrections.html,200
https://www.dailymail.co.uk/news/article-6723553/Mariano-Rivera-calls-child-support-allegations-unfounded.html,200
https://www.dailymail.co.uk/news/article-6727401/Man-strips-nearly-naked-covers-peanut-butter-walks-dog-park.html,200
https://www.dailymail.co.uk/news/article-6613359/The-weekend-wheels-fell-Royal-PR-machine.html,200
https://www.dailymail.co.uk/news/article-6703845/Pathologist-never-seen-like-injuries-body-Alesha-MacPhail.html,200
https://www.dailymail.co.uk/news/article-6726785/Top-woman-Scotland-Yard-officer-charged-child-abuse-image-vehemently-denies.html,200
https://www.dailymail.co.uk/news/article-6720625/Last-posts-English-backpacker-20-disappeared-friend-parking-rental-car.html,200
https://www.dailymail.co.uk/news/article-6719965/Thief-set-black-market-petrol-stealing-1-800-worth-fuel-avoids-jail.html,200
https://www.dailymail.co.uk/news/article-6724427/Knee-buckling-drone-footage-shows-two-teenagers-posing-atop-820ft-crane-Canary-Wharf.html,200
https://www.dailymail.co.uk/news/article-6723141/Former-CEO-Paramount-Fox-says-Netflix-won-game-Hollywood-irrelevant.html,200
https://www.dailymail.co.uk/news/article-6727569/High-streets-die-unless-ministers-shift-business-rates-burden-online-giants-like-say-MPs.html,200
https://www.dailymail.co.uk/news/article-6720843/Teacher-hailed-hero-cutting-hair-support-student-bullied.html,200
https://www.dailymail.co.uk/news/article-6617199/Royal-gamekeeper-hit-motorist-head-stick-said-Mind-dogs-f-ing-peasant.html,200
